9726,"breen's script has deadpan wit , though it becomes a little labored as it goes along .",subjective
5820,martin is going on a blinddate and in his internal government the ministers are preparing for a routine state visit .,objective
5507,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .",subjective
6090,"first , for a movie that tries to be smart , it's kinda dumb . and second , what's with all the shooting ?",subjective
9257,barry egan ( adam sandler ) is a small business owner with seven sisters whose abuse has kept him alone and unable to fall in love .,objective
7128,waiting for godard can be fruitful : 'in praise of love' is the director's epitaph for himself .,subjective
9402,"like rudy yellow lodge , eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider .",subjective
5949,"it is not until the story reaches its conclusion , does the old man discover the surprising truth about his son and himself .",objective
4078,"fly along with skilled helicopter crews as they carry out sea and mountain rescues , apprehend drug smugglers , repair high voltage lines , save endangered animals , deliver humanitarian aid , and undertake a reconnaissance mission .",objective
3651,chao was chen kaige's assistant for years in china . he has not learnt that storytelling is what the movies are about .,subjective
9777,when rebecca went away to college john thought webcams would help them keep in touch .,objective
9178,this gently retro story of a young morman missionary in the pacific islands of tonga loses some wholesomeness points due to some smug insularity .,subjective
7946,"guzman's powerful and sometimes triumphant documentary is not only an excellent overview of the affair , but serves as the perfect finale to the monumental trilogy about the coup and its aftermath .",subjective
8095,"i've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .",subjective
2813,a girl at a southern baptist high school finds that her pregnancy makes her an outcast .,objective
1850,"in "" the hill "" , director kurt burk brings us on a voyage through dreams of a lost childhood , to the emptiness of a normal , conditioned life , into a fantastic , surreal dream world that echoes of the past .",objective
5303,"written , flatly , by david kendall and directed , barely , by there's something about mary co-writer ed decter .",subjective
2159,"in this movie , de niro plays mitch preston , a hard-nosed , hardworking police detective .",objective
5970,it's an exhilarating blast that makes good use of the large-format screen .,subjective
8834,"by the end , only one thing is certain - justice is simply a toss of the coin .",objective
8982,"if this dud had been made in the '70s , it would have been called the hills have antlers and played for about three weeks in drive-ins .",subjective
5165,the driver races to locate a kidnapped victim locked in the trunk of an abandoned car somewhere on the water's edge .,objective
3100,"ben cronin has it all : the admiration of his many friends , a terrific girlfriend , and he's on the fast-track to an athletic scholarship .",objective
8046,"beginning with the fundamental principle that the exercise of violence against civilian populations is terror , regardless of whether the perpetrator is a well-organized band of muslim extremists , or the most powerful state in the world .",objective
765,not one moment in the enterprise didn't make me want to lie down in a dark room with something cool to my brow .,subjective
9886,"john , a computer whiz on the rebound from a disastrous break-up , starts an adult internet site with his roommate , moe .",objective
9597,"matt lee whitlock ( washington ) , respected chief of police in small banyan key , florida , must solve a vicious double homicide before he himself falls under suspicion .",objective
3637,"this documentary by stacy peralta makes a convincing case on behalf of skateboarding , of all things , as a catalyst for this change , and for some delinquent youths in a derelict los angeles neighborhood as its agents .",subjective
6347,"lejos del paraíso es al mismo tiempo una fiesta para los ojos y oídos y un movilizador cuadro de personajes enfrentados a sus propios deseos , miedos y prejuicios .",subjective
9085,the movie's biggest offense is its complete and utter lack of tension .,subjective
7067,meet a struggling young citizen of our chaotic attention deficit world : lizzy lyons .,objective
9803,suffers from unlikable characters and a self-conscious sense of its own quirky hipness .,subjective
2321,"tells the important , but little-known story of dismantling segregation in the polite society that was bermuda in the 1950s .",objective
6503,can the three dons outwit them and not get bluffed by their obvious charms ?,objective
9598,"in a town of good intentions , memorbale characters and nothing much to do , the truth has a way of catching up with you .",objective
7437,"the video work is so grainy and rough , so dependent on being 'naturalistic' rather than carefully lit and set up , that it's exhausting to watch .",subjective
6068,"all or nothing is set on a london working-class housing estate over a long weekend , and also tells the stories of a range of phil and penny's neighbors , some of whom become involved in the family's lives , and all of whom experience an emotional journey .",objective
8528,little more than a super-sized infomercial for the cable-sports channel and its summer x games .,subjective
4715,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers .,subjective
4979,"when a humans camp is attacked by tigers , a woman takes her baby and jumps on a river .",objective
1027,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against .",subjective
6332,"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim .",subjective
9074,"a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats .",subjective
7115,"somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes .",subjective
2641,"other strange events soon start happening as well , such as the appearance of old acquaintances of the crew , including some who are dead .",objective
1506,"lotte goes to live with her upper middle class dutch aunt in holland , anna to work as a farm hand on her german uncle's rural farm .",objective
9785,"an earnest , heartrending look at the divide between religious fundamentalists and their gay relatives . it's also heavy-handed and devotes too much time to bigoted views .",subjective
9209,arroz con mango is a light romantic comedy about people and their drives .,objective
5804,"while introducing his film mockery , he receives a phone call from his producer lying in intensive care at a hospital .",objective
6386,"the two jedi are then sent on two different missions , anakin is sent to naboo with padme and obi-wan is sent to the planet of kamino where he will investigate the assassination attempts .",objective
4970," "" cold mountain "" tells the story of a wounded confederate soldier named inman ( jude law ) who struggles on a perilous journey to get back home to cold mountain , n . c . as well as to ada ( nicole kidman ) , the woman he left behind before going off to fight in the civil war .",objective
7064,"a postal worker has some lunch in a chinese restaurant and falls in love with the waitress , who happens to be chinese .",objective
89,"down on the shore , a boat is slowly being loaded with the personal possessions from the dying man's home .",objective
2201,"film can't quite maintain its initial momentum , but remains sporadically funny throughout .",subjective
8716,"it's enough to watch huppert scheming , with her small , intelligent eyes as steady as any noir villain , and to enjoy the perfectly pitched web of tension that chabrol spins .",subjective
2058,"unlike most anime , whose most ardent fans outside japan seem to be introverted young men with fantasy fetishes , metropolis never seems hopelessly juvenile .",subjective
2631,mrs meitlemeihr is a film that dares to ask one of the greatest what-if-questions of the century .,objective
3989,"as obi-wan's investigations lead him to kamino , he finds a massive clone army being produced , with a bounty hunter - the last of the mandalorians - named jango fett as the master clone .",objective
1729,"as i settled into my world war ii memories , i found myself strangely moved by even the corniest and most hackneyed contrivances .",subjective
6250,"jason loses an important story assignment entitled 'big fat liar' in movie producer marty wolf's ( paul giamatti ) limo , which wolf then turns into a film .",objective
1129,"would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ? do you chuckle at the thought of an ancient librarian whacking a certain part of a man's body ? if you answered yes , by all means enjoy the new guy .",subjective
9467,"miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet .",subjective
7377,"there's an excellent 90-minute film here ; unfortunately , it runs for 170 .",subjective
4137,she is a wealthy and arrogant girl who is used to getting things done her way .,objective
7275,it prevents her making physical contact with other people .,objective
659,"when young , virginal caroline ( misty mundae ) learns of her mother's death in paris , she travels to the city of lights for the funeral .",objective
8692,"there's plenty of footage here of some of the world's best djs at work , and it's impressive , even for someone uninterested in the genre .",subjective
1001,brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day .,subjective
5487,"when all seems hopeless , ted gets some guidance from his good friend meg that turns the situation around : "" don't scam on her , listen to her , be sincere . """,objective
4817,when his mom named him after warren beatty . . .,objective
7099,one of those films that started with a great premise and then just fell apart .,subjective
8083,"directed by rob bowman ( "" the x-files "" ) , "" reign of fire "" fuses a medieval past with a post-apocalyptic future in this exciting tale of adventure and survival .",objective
171,"red and the boys embark on a road trip across the country , en route to a duct tape festival in the usa , where they intend to win first prize by creating a sculpture made of at least 50% duct tape .",objective
6997,"if you saw benigni's pinocchio at a public park , you'd grab your kids and run and then probably call the police .",subjective
2950,"~a contract brings them together in bucharest : a rigged attack on a romanian general standing for election , an attack during which they will let themselves be killed .",objective
4628,"while working a car insurance scam , toni cutter , a female con artist , accidentally turns a routine collision into a fatality and exposes her lawyer and lover , stephen tally , to felony murder charges from the district attorney .",objective
6318,"watching the chemistry between freeman and judd , however , almost makes this movie worth seeing . almost .",subjective
539,"if the first men in black was money , the second is small change . but it still jingles in the pocket . it's fun lite .",subjective
300,this is standard crime drama fare . . . instantly forgettable and thoroughly dull .,subjective
4429,"urban ground squirrels is the hilarious tale of love , friendship , and experiences set against the battlefield of a modern college campus .",objective
1760,"los angeles' little tokyo's foremost studio photographer , miyatake smuggled a lens and film holder into the u . s . wwii camp he was incarcerated in and captured life behind barbed wire with a makeshift camera made of scrap wood .",objective
4859,"she becomes part of anita's world , but events do not run smoothly .",objective
2645,too sincere to exploit its subjects and too honest to manipulate its audience .,subjective
4783,"whe he misses a dose of prozium , a mind-altering drug that hinders emotion , preston , who has been trained to enforce the strict laws of the new regime , suddenly becomes the only person capable of overthrowing it .",objective
2023,"but when the cockettes flew to new york city to appear off broadway^&#197 ; well , you'll just have to see what happened when new yorkers took a look at them .",objective
4340,even though the film runs a brief 71 minutes -- finishing off with footage of reno talking with new yorkers on the street in the aftermath of 9/11 -- reno shows enough gusto to make you a fan .,subjective
9476,a man brutally beats his girlfriend to death and tosses her remains into a local river . . .,objective
8906,"witty , charming , ultimately empathetic portrait of a once-upon-a-time industry titan .",subjective
6521,the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .,subjective
7242,"as self-aware movies go , who is cletis tout ? is clever enough , though thin writing proves its undoing .",subjective
7246,"so when charlie sees mallory with her new boyfriend , curtis , he goes a bit mad .",objective
1031,"at the end of the worst day of his life , bruce angrily ridicules and rages against god and god responds .",objective
4706,she kills chow lui with cyanide hidden in a pair of sunglasses .,objective
6079,"mcconaughey's fun to watch , the dragons are okay , not much fire in the script .",subjective
8176,"desperate to help his son , scott heads back home , leaving a substitute claus to watch over things at the pole .",objective
1354,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,subjective
7412,"multiple , intersecting planes of experience , often mired in a sordid backstory of the american dream/empire ( featured voices include florida death row inmates , palestinian poets , and novelist kathy acker ) seek to produce new areas of resolution .",objective
1657,"when reuben buys a black-market cure for his unusual chest complaint , jenny is forced to make a terrible sacrifice .",objective
2368,"cinephiles will appreciate the fine camerawork and overall mise-en-scene , but people just heading out for a popcorn pleaser will likely be disappointed .",subjective
8034,"they're just a couple of cops in copmovieland , these two , but in narc , they find new routes through a familiar neighborhood .",subjective
574,god responds to his challenge and allows bruce to take on his powers to prove himself .,objective
2489,"to help things out , lena hires boey , an expert on babies , to join the team .",objective
2104,"unfortunately , stiles has bought off a crooked sheriff who intends to make the trip very difficult for red . . .",objective
5030,"a thoughtful , reverent portrait of what is essentially a subculture , with its own rules regarding love and family , governance and hierarchy .",subjective
2634,"in the spirit of voltaire and molière , on guard volleys great wit and deadly gestures in a milieu of lush apparel , landscapes , captivating music and 18th-century lacy sleeves .",subjective
8432,"worthless , from its pseudo-rock-video opening to the idiocy of its last frames .",subjective
8146,"the sentimental script has problems , but the actors pick up the slack .",subjective
4865,"detective kuroda tries to find the answer , which isn't as simple as one could hope .",objective
644,it offers an important lesson about how a supposedly simple disagreement can get so far out of hand that lives are lost .,subjective
439,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .",subjective
5140,"dennis , nicknamed "" spider "" by his mother has been institutionalized with acute schizophrenia for some 20 years .",objective
2075,"if this is the danish idea of a good time , prospective tourists might want to consider a different destination -- some jolly country embroiled in a bloody civil war , perhaps .",subjective
7694,"when a male friend commits suicide , he leaves all of his belongings to his friends .",objective
6816,"he explains that her dream place can be everywhere , even within this rotten shack .",objective
7900,the entire movie is filled with deja vu moments .,subjective
9039,pirates of the caribbean is a sweeping action-adventure story set in an era when villainous pirates scavenged the caribbean seas .,objective
2748,tackles the difficult subject of grief and loss with such life-embracing spirit that the theme doesn't drag an audience down .,subjective
4289,"not a bad choice here , assuming that . . . the air-conditioning in the theater is working properly .",subjective
3688,"although trying to balance self-referential humor and a normal ol' slasher plot seemed like a decent endeavor , the result doesn't fully satisfy either the die-hard jason fans or those who can take a good joke .",subjective
7404,"insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the performances of pacino , williams , and swank keep the viewer wide-awake all the way through .",subjective
9028,"former maintenance man gary fitch becomes the least likely candidate for mayor of santa monica , california , when he teams up with the wackiest "" dream-team "" imaginable : glory , a former high-priced call-girl ; his homeless buddy foster edwards , iii ; and shane martinez , a gay delivery boy .",objective
5106,woo's fights have a distinct flair . his warriors collide in balletic explosion that implies an underlying order throughout the chaos .,subjective
4871,disney again ransacks its archives for a quick-buck sequel .,subjective
1804,skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise .,subjective
3912,isidor's tortilla heaven is the best restaurant in new mexico maybe even the world .,objective
3817,craig and day day have finally moved out of their parents houses and into their own crib .,objective
4132,"it's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress .",subjective
4047,"with his signature sense of angry humour , activist filmmaker michael moore sets out to explore the roots of this bloodshed .",objective
6497,her family doctor is baffled ; his examination reveals her story to be true !,objective
4850,"girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy .",subjective
6231,he retires from his dangerous job after his best pal kamandag was killed by a mysterious kidnapping syndicate leader .,objective
8938,"a mafia don ( om puri ) dies and leaves behind such a will which starts an unending war between guru gulab khatri ( akshay kumar ) , don's son-in law and vikrant ( rahul dev ) , don's only son .",objective
3455,"certainly beautiful to look at , but its not very informative about its titular character and no more challenging than your average television biopic .",subjective
812,jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives .,subjective
8099,the film actually gets to tackle some larger questions than one normally finds in the average fireball drama .,subjective
696,"peralta's mythmaking could have used some informed , adult hindsight .",subjective
1775,"the film "" eternally aliens "" is a 24 min .",objective
4110,a quirky comedy set in newfoundland that cleverly captures the dry wit that's so prevalent on the rock .,subjective
7908,"but there is indie rock , a restless entrepreneurial spirit , and carly , morgan and chuck , three optimistic post college grads , ready to make their splash in the world .",objective
7998,"seems content to dog-paddle in the mediocre end of the pool , and it's a sad , sick sight .",subjective
8815,will amuse and provoke adventurous adults in specialty venues .,subjective
9494,"when his father decides that it's time for tough love , he doesn't pay his tuition .",objective
2404,the action sequences are fun and reminiscent of combat scenes from the star wars series .,subjective
7341,this daring film challenges most widely held notions about religious conviction while providing a complex portrait of an identity crisis that's run amok and a good mind that's jumped the tracks .,subjective
1674,"loss is a film eulogy for six firefighters who died in the collapse of the world trade center , sept 11 2001 .",objective
6574,"he has the wrong blood type to be able to donate one of his kidneys , so he arranges a trade with a group of organ dealers : one of his kidneys , and 10 million won , in return for their finding a kidney for his sister .",objective
1562,"one ( logue ) does it for the love of comics , while the other shop , run by a husband-and-wife team ( rapaport and lyonne ) are in it strictly for the money .",objective
641,"neither of them seem able to disrupt or end their oddly comforting , creepy codependent relationship .",objective
8585,"it picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film .",subjective
8792,the affectionate loopiness that once seemed congenital to demme's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects .,subjective
7506,"boromir ( sean bean ) is dead , frodo baggins ( elijah wood ) and samwise gamgee ( sean astin ) have gone to mordor alone to destroy the one ring , merry ( dominic monaghan ) and pippin ( billy boyd ) have been captured by the uruk-hai , and aragorn ( viggo mortensen ) , legolas ( orlando bloom ) , and gimli ( john rhys-davies ) have made friends of the rohan , a race of humans that are in the path of the upcoming war , led by its aging king , th&#233 ; oden ( bernard hill ) .",objective
8223,"este é apenas mais um ( longo ) episódio do programa da mtv . a única diferença é que , desta vez , a paramount teve o mau gosto de exibi-lo nos cinemas .",subjective
5505,however when he finds it's in a porno with actress sharonna he can't go through with it despite her good advice on how to do it .,objective
4203,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters",subjective
4243,he throws a book and as soon as it lands it's back where he picked it up .,objective
9536,"but when she escapes a horrific car accident , she finds herself in death's path of destruction .",objective
9326,"bret packard is rich , famous , good-looking , and set to win his fourth championship ring .",objective
2197,"levi , is an ex-navy man and an animal rights activist who returns home to find the war at home harder to fight than anything he's ever encountered , but what and who is he fighting for ?",objective
4107,"it won't be easy , but if he can handle bird-eating spiders and venomous snakes without getting bitten , gun-wielding agents shouldn't be too much of a problem .",objective
9360,dozens of moments catch you up and take your breath away .,subjective
3463,"writer/director burr steers emphasizes the q in quirky , with mixed results .",subjective
1908,"professionally speaking , it's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller .",subjective
8522,"a story full of surprises , defined by the use of interesting camera utilization and visual motifs .",subjective
7125,"loonies is a touching comedy about five psychiatric patients who are forced to exchange their familiar surroundings for an old-fashioned , impersonal institution .",objective
1066,"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .",subjective
2086,"static , repetitive , muddy and blurry , hey arnold ! would seem to have a lock on the title of ugliest movie of the year .",subjective
1594,"it is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle .",subjective
2211,"alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl .",subjective
9633,"a member of a vigilante group , fields decides to go undercover with a hidden camera and cross with a group of undocumented immigrants .",objective
8713,"soon , against his own expectations and the scorn of his friends , landon finds himself falling in love with this outwardly plain girl who possesses a passion for life he never imagined possible .",objective
4990,"a deftly entertaining film , smartly played and smartly directed .",subjective
6980,"in 1977 , during anita bryant's crusade , an anti-gay book alan wrote years before gets published without his consent .",objective
5007,"'ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa , pues el resultado es francamente aburrido y , por momentos , deplorable . '",subjective
77,one can't shake the feeling that crossroads is nothing more than an hour-and-a-half-long commercial for britney's latest album .,subjective
8742,but even greater dangers lie ahead when jim discovers that his trusted friend silver is actually a scheming pirate with mutiny on his mind .,objective
16,this story of a determined woman's courage to find her husband in a war zone offers winning performances and some effecting moments .,subjective
1070,the problem is that the mysterious inhabitants are murderous lunatics out to kill every one of them . . .,objective
3005,"and suddenly , she spots her beloved , wandering over sand dunes and brings the exhausted patricia to his oasis called 'shangri-la' . . .",objective
5695,"a young man lingers in the family home of his fiancee , after her accidental death .",objective
2854,these four robbed a bank and hijacked an entire town for 3 days .,objective
6515,she ignores him and climbs the town water tower regularly .,objective
1327,"the animation is competent , and some of the gags are quite funny , but jonah . . . never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .",subjective
1978,not a bad way to spend a couple of hours .,subjective
1882,"it will probably prove interesting to ram dass fans , but to others it may feel like a parody of the mellow , peace-and-love side of the '60s counterculture .",subjective
8302,"who knows what may be down the next block , or what lies in store for gigi at the end of the walk ?",objective
4887,"it's like every bad idea that's ever gone into an after-school special compiled in one place , minus those daytime programs' slickness and sophistication ( and who knew they even had any ? ) .",subjective
701,"his wife , katharine ross , tries to mediate .",objective
6072,immediately there is bad blood with chambers not wanting to be second to no one which leads to a lunch room fight between the men .,objective
28,"winnie falls inlove with one of the tucks , jesse , a "" 17 "" year old boy who shares the same feelings for her .",objective
5052,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously .",subjective
7228,"serry perfectly captures the peculiar climate , creating uncanny echoes with today's situation .",subjective
610,a film for all who care about the world their children and grandchildren will inherit .,subjective
4747,would anyone believe mary and joe's claim to abstinence ?,objective
3235,standing by yourself tracks the movements and daily machinations of a group of outcast friends in their strip-mall new york state hometown .,objective
8984,"ever notice the similarities between steve "" the crocodile hunter "" irwin and boba fett ?",objective
1832,"little more than a stylish exercise in revisionism whose point . . . is no doubt true , but serves as a rather thin moral to such a knowing fable .",subjective
249,"this film is not a love letter for the slain rappers , it's a taunt -a call for justice for two crimes from which many of us have not yet recovered .",subjective
8044,figuring it will be a good way to make money fellow convict emmanuel 'mendy' ripstein ( peter falk ) sets up a prison boxing match between the two men to decide who is the real undisputed champ .,objective
7361,"with nothing to go on but his dreams and gut instinct , vince launches into his own search for ellen . . . or is he really searching for sara ?",objective
2026,it's hard not to like a film that has sky divers jumping out of helicopters to catch flying dragons in a big net .,subjective
784,"it might be 'easier' to watch on video at home , but that shouldn't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience .",subjective
5805,"between bedroom scenes , viewers may find themselves wishing they could roll over and take a nap .",subjective
5736,"fred schepisi's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen . with a cast of a-list brit actors , it is worth searching out .",subjective
8310,"in dogville trier works extensively with light , sound , score and music to obtain and heighten dramatic atmosphere .",objective
8680,"mile zero is a story about a father with a remarkable capacity to love , but who lets fear and desperation rule his actions .",objective
5327,"while t&#252 ; rlich rediscovers his roots ( and his affection for heidi ) , josch finds out that evil entrepreneur tronald dump plans to blow the mountain to smithereens in order to erect a plastic mountain with a ski resort where you never can get hurt .",objective
9265,"but now , hell is coming back as that black haired , winged creature of doom that kyle described is coming back to town .",objective
9934,a compelling and thought-provoking drama on the armenian genocide after world war i and its toxic impact on the spirits and lives of some contemporary canadians .,subjective
9812,beth's style is further cramped by the responsibilities of single motherhood .,objective
7629,"after tracking down the assassin , she is killed before any information can be driven out of her .",objective
2199,a drug lord who pretends to overthrow the mexican government .,objective
5795,"she meets noble , an endearing bundle of tragic flaws , and sparks fly between these two lost but likeable souls .",objective
4178,'blue crush' swims away with the sleeper movie of the summer award .,subjective
1242,"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness .",subjective
9681,"when she finally realizes she will never be free with edgar , never have again what they had once , she must make a life and death decision .",objective
2447,"aka birdseye is the saga of an obsessive colorado sheriff and his trusting teenage son , who risk it all when their twisted reconstruction of a mysterious kidnapping case escalates into a dangerous hunt for a mythical swiss criminal .",objective
1670,"with spy kids 2 : the island of lost dreams , the spy kids franchise establishes itself as a durable part of the movie landscape : a james bond series for kids .",subjective
854,"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations .",subjective
4455," . . . a ho-hum affair , always watchable yet hardly memorable .",subjective
8750,"now , in present day , washed-up child actor julian ( luke eberl ) , the free-spirited hannah ( colombe jacobsen ) , and former teacher grace ( jenny mollen ) , along with a documentary film crew , go on a search for this man , who may be the embodiment of all evil .",objective
2382,"a special kind of movie , this melancholic film noir reminded me a lot of memento . . .",subjective
6540,it has been a year since johnny and wayne created the ultimate bra for samantha's company .,objective
3240,"although the dogs seemingly have it in for ted , he decides to keep the dogs and race them in the local race , the arctic challenge , spiting a mountain man ( played by james coburn ) who wants the dogs .",objective
3008,"he tries other legal approaches , which also fail .",objective
4183,"'divertida , enternecedora , universal y profundamente sincera , es una de las mejores comedias románticas en mucho tiempo . una verdadera delicia . '",subjective
6494,however after his son is witness to a killing he has done mike sullivan finds him self on the run trying to save the life of his son and at the same time looking for revenge on those who wronged him .,objective
2683,"against their better judgment , dara and noble agree to deliver the body to duluth and hope that will be the end of it .",objective
3161,"for one week , eduardo coutinho and his team talked to 27 residents in an enormous building in copacabana .",objective
3617,"bartleby is a one-joke movie , and a bad joke at that .",subjective
5763,"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",subjective
5973,"tam&#225 ; s is a young , budapest-based director of video clips and commercials who dreams of directing his first feature film with the title 'the guilty city' .",objective
602,this movie . . . doesn't deserve the energy it takes to describe how bad it is .,subjective
8636,"a great looking , trippy adventure . i can't wait for the next one .",subjective
9181,"i wish i could say "" thank god it's friday "" , but the truth of the matter is i was glad when it was over .",subjective
8898,"henceforth , he will meet with unexpected situations that give him the idea for the perfect counterpoint in his plot of the absurd .",objective
8666,it's disappointing when filmmakers throw a few big-name actors and cameos at a hokey script .,subjective
2091,"overall , it's a very entertaining , thought-provoking film with a simple message : god is love .",subjective
9664,chris takes mitchell to an abandoned rooftop and threatens him and his mother .,objective
2905,"for the first time in years , de niro digs deep emotionally , perhaps because he's been stirred by the powerful work of his co-stars .",subjective
142,not since japanese filmmaker akira kurosawa's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur .,subjective
