191,"The more geniuses John meets, the angrier he gets.",1
192,"The more John meets geniuses, the angrier he gets.",0
193,"The more people you say will buy tickets, the happier I'll be.",1
194,"The more people you say that will buy tickets, the happier I'll be.",0
195,"The more people you say that right after the show opens will buy tickets, the happier I'll be.",1
196,"The more I talk to Joe, the less about linguistics I am inclined to think Sally has taught him to appreciate.",1
197,"The more he eats, the poorer he knows a woman that gets.",0
198,"The more he eats, the fatter he goes to a doctor when he gets.",0
199,"The more he eats, the fatter that that he gets really bothers me.",0
200,"The more he reads, the more books I wonder to whom he will give.",0
201,"The more he reads, the more people I wonder what he will give to.",0
202,"The sooner you call, the more carefully I know a man that will word the letter.",0
203,"The richer John gets, the more geniuses John meets.",1
204,"The richer he gets, the more John meets geniuses.",0
205,"The more articles he reads, the fewer people he thinks will go into linguistics.",1
206,"The more articles he reads, the fewer people he thinks that will go into linguistics.",0
207,"The more articles he reads, the fewer people he thinks that under the current circumstances will go into linguistics.",1
208,"The more articles he reads, the fewer people he thinks under the current circumstances will go into linguistics.",1
209,"The more people that arrive, the louder that it gets.",1
210,"The more people that arrive, the louder it gets.",1
211,"The more people you give beer to, the more people that get sick.",1
212,"The more people that you give beer to, the more people that get sick.",1
213,"The more people arrive, the louder that it gets.",1
214,"The more people arrive, the louder it gets.",1
215,"The more people that you give beer to, the more people get sick.",1
216,The more pictures of John that he buys the more arrogant he becomes.,0
217,The more pictures of himself that John buys the more arrogant he becomes.,1
218,The man that arrived on the train was my brother.,1
219,The man arrived on the train was my brother.,0
220,"The more people everyone who likes pays attention to, the happier we all are.",0
221,"The later it gets, the more people everyone who likes pays attention to.",0
222,"Whenever Bill smokes, Susan hates him all the more.",1
223,"Whenever Bill smokes, Susan hates him much more.",1
224,"Whenever Bill smokes, Susan hates him far more.",1
225,"Whenever Bill smokes, Susan hates him a lot more.",1
226,"Once Janet left, Fred became all the crazier.",1
227,"Once Janet left, Fred became much crazier.",1
228,"Once Janet left, Fred became far crazier.",1
229,"Fred became all the crazier, the more often Janet left.",1
230,"When Bill smokes, all the more does Susan hate him.",1
231,"When Bill smokes, much more does Susan hate him.",0
232,"When Bill smokes, all the more Susan hates him.",0
233,So much did you eat that everyone gasped.,1
234,So fast did you run that everyone gasped.,1
235,So intelligent a dog did you buy that everyone gasped.,1
236,I know how much you ate.,1
237,I know how fast you ran.,1
238,I know how intelligent a dog you bought.,1
239,He ate so much that he got sick.,1
240,So much did he eat that he got sick.,1
241,"The more you eat, the more you want.",1
242,"You eat the more, the more you want.",0
243,"The more you eat, you want the more.",0
244,I wonder you ate how much.,0
245,I wonder to how many people Bill talks.,1
246,"The longer he has to wait, the angrier John gets.",1
247,"If he has to wait, John gets angry.",1
248,"He gets angry, the longer John has to wait.",0
249,He gets angry if John has to wait.,0
250,"The more that pictures of him appear in the news, the more embarrassed John becomes.",1
251,"The more pictures of himself that appear in the news, the more embarrassed John becomes.",1
252,"The more that pictures of himself appear in the news, the more embarrassed John becomes.",1
253,"The more pictures of him appear in the news, the more likely John is to get arrested.",1
254,"The more pictures of himself appear in the news, the more likely John is to get arrested.",0
255,"The more that pictures of him appear in the news, the more likely John is to get arrested.",1
256,"The more that pictures of himself appear in the news, the more likely John is to get arrested.",0
257,"The more that John gets upset by them, the more that stories about him seem to show up in the news.",1
258,"The more that John gets upset by them, the more that stories about himself seem to show up in the news.",0
259,"John is more embarrassed, the more pictures of him appear in the news.",1
260,"John is more embarrassed, the more pictures of him that appear in the news.",1
261,"John is more embarrassed, the more pictures of himself appear in the news.",1
262,"John is more embarrassed, the more pictures of himself that appear in the news.",1
263,"Stories about him seem to show up more on the evening news, the more that John gets upset by them.",1
264,"Stories about himself seem to show up more on the evening news, the more that John gets upset by them.",0
265,"If you give him enough opportunity, every senator will succumb to corruption.",1
266,You give him enough opportunity and every senator will succumb to corruption.,1
267,"We gave him enough opportunity and, sure enough, every senator succumbed to corruption.",0
268,"If you give any senator enough opportunity, he will succumb to corruption.",1
269,You give any senator enough opportunity and he will succumb to corruption.,1
270,You give every senator enough opportunity and he will succumb to corruption.,0
271,"We gave any senator enough opportunity and, sure enough, he succumbed to corruption.",0
272,"We gave every senator enough opportunity and, sure enough, he succumbed to corruption.",0
273,"The more lobbyists he talks to, the more corrupt every senator seems to become.",1
274,"The more lobbyists wine and dine him, the more every senator is susceptible to corruption.",1
275,"The more time that every senator spends with lobbyists, the more likely he succumbs to corruption.",0
276,"Every senator becomes more corrupt, the more lobbyists he talks to.",1
277,"Any senator becomes more corrupt, the more lobbyists he talks to.",1
278,"He seems to become more corrupt, the more lobbyists any senator talks to.",0
279,"He seems to become more corrupt, the more lobbyists every senator talks to.",0
280,"Every senator seems to become more corrupt, if he talks to more lobbyists.",1
281,"Any senator seems to become more corrupt, if he talks to more lobbyists.",1
282,"Any senator seems to become more corrupt, as he talks to more lobbyists.",1
283,"He seems to become more corrupt, if any senator talks to more lobbyists.",0
284,"He seems to become more corrupt, if every senator talks to more lobbyists.",0
285,"He seems to become more corrupt, as every senator talks to more lobbyists.",0
286,"He seems to become more corrupt, as any senator talks to more lobbyists.",0
287,"The sooner you solve this problem, the more easily you'll satisfy the folks up at corporate headquarters.",1
288,This is the sort of problem which the sooner you solve the more easily you'll satisfy the folks up at corporate headquarters.,1
289,"The folks up at corporate headquarters are the sort of people who the sooner you solve this problem, the more easily you'll satisfy.",1
290,"This problem, the sooner you solve the more easily you'll satisfy the folks up at corporate headquarters.",1
291,Who did you give pictures of to friends of?,1
292,It is this problem that the sooner you solve the more easily you'll satisfy the folks up at corporate headquarters.,1
293,"It is the folks up at corporate headquarters who the sooner you solve this problem, the more easily you'll satisfy.",0
294,"Which problem the sooner you solve, will the more easily you satisfy the folks up at corporate headquarters?",0
295,"Which problem does the sooner that you solve, the more easily you'll satisfy the folks up at corporate headquarters?",0
296,"Which problem the sooner that you solve, will the more easily you satisfy the folks up at corporate headquarters?",0
297,"The harder it rains, the faster who runs?",0
298,"The louder who talks, the angrier you get?",0
299,"The harder that it rains, how much faster a flow do you see in the river?",1
300,"They failed to tell me which problem the sooner I solve, the quicker the folks up at corporate headquarters.",1
301,"I finally worked up enough courage to ask which people up at corporate headquarters the sooner I solve this problem, the quicker I'll get free of.",0
302,"Which folks up at corporate headquarters do you think that the sooner you solve this problem, the quicker you'll be able to tell t to buzz off?",0
303,This is a problem that you'll be able to tell the folks up at corporate headquarters to buzz off if you solve.,0
304,This is a problem that you'll be able to tell the folks up at corporate headquarters to buzz off if you solve it.,1
305,This is a problem that you solve it and you'll be able to tell the folks up at corporate headquarters to buzz off.,0
306,Those are the folks that you just solve this problem and you'll be able to put them on ice.,0
307,"They failed to tell me which problem I'll beat the competition more easily, the sooner I solve.",0
308,"This is the problem that you'll beat the competition more easily, the sooner you solve.",0
309,John saw the man in the room.,1
310,Which room did John see the man in?,1
311,Who did John think that Bill claimed that Mary suspected that everybody liked?,1
312,John could not visit Sally.,1
313,What John could do is not visit Sally.,1
314,John couldn't visit Sally.,1
315,Why did John leave?,1
316,I hit the ball.,1
317,You hit the ball.,1
318,He hit the ball.,0
319,She hit the ball.,0
320,They hit the ball.,1
321,Am not I going?,0
322,I am not going.,1
323,Aren't I going?,1
324,I aren't going.,0
325,"Louise is unhappy, isn't she?",1
326,"Louise likes not being happy, doesn't she?",1
327,"Not many books survived the fire, did they?",1
328,"No books survived the fire, did they?",1
329,"He hasn't often paid taxes, has he?",1
330,"He can't pay taxes, can he?",1
331,She does not see him.,1
332,She kept not seeing him.,1
333,She could not have been working.,1
334,Marianne not left.,0
335,Marianne left not.,0
336,He could not have been working.,1
337,He cannot have been working.,1
338,He can simply not have been working.,1
339,You must not simply not work.,1
340,He may not just not have been working.,1
341,He can't have been working.,1
342,Can't he have been working?,1
343,Can he not have been working?,1
344,Can he not have been working?,0
345,John wrote books.,1
346,John write books.,0
347,John wrote books.,0
348,John did not write books.,1
349,John seems that is nice.,0
350,"`` I am so happy '', thought John.",1
351,down the hill rolled John.,1
352,John kisses often Mary.,0
353,John often kisses Mary.,1
354,Who do you think Mary said John likes?,1
355,Who did you ask whether Mary knows why John likes?,0
356,Who do you think that Mary said that John likes?,1
357,How do you wonder whether Mary solved the problem?,0
358,How do you think that Mary solved the problem?,1
359,How do you wonder whether John said that Mary solved the problem?,0
360,How do you wonder whether John said Mary solved the problem?,0
361,Which problem do you wonder whether John said that Mary solved?,0
362,How did you think that Mary solved the problem?,1
363,Mary hired someone.,1
364,I heard that Mary hired someone.,1
365,I resigned because Mary hired someone.,1
366,Mary wondered which picture of himself Bill saw?,1
367,Which picture of himself does Mary think that John said that Susan likes?,1
368,Mary thinks that John said that Susan likes pictures of himself?,0
369,"Mary thinks that John said that pictures of himself, Susan likes?",1
370,"If you don't believe me, you will the weatherman?",1
371,"I rolled up a newspaper, and Lynn did a magazine?",1
372,"Kathy likes astronomy, but she doesn't meteorology?",1
373,The DA proved Jones guilty and the Assistant DA will prove Smith.,1
374,"Mary will believe Susan, and you will Bob.",1
375,You might not believe me but you will Bob.,1
376,You will Bob believe.,0
377,How did you solve the problem?,1
378,I wonder who could solve the problem in this way.,1
379,How do you wonder who could solve this problem.,0
380,No candidate can predict how many people will vote for him.,1
381,Every politician is worried when the press starts attacking him.,1
382,Which politician appointed the journalist who supported him?,1
383,The fact that no candidate was elected shows that he was inadequate.,0
384,"John sells books, Mary buys records and Bill V newspapers.",1
385,The question of whether John met Mary worries the people who support.,1
386,They have left.,1
387,Have they left?,1
388,Could they have left?,1
389,He has often seen Mary.,1
390,He I often sees Mary.,1
391,He sees often Mary.,0
392,Sees he I often Mary?,0
393,It seems that it is likely that John will win.,1
394,It seems that John is likely to win.,1
395,John seems to be likely to win.,1
396,John seems that it is likely to win.,0
397,John seems will win.,0
398,How do you wonder which problem to solve?,0
399,How intelligent do you consider John?,1
400,How many people do you wonder whether I consider intelligent?,0
401,How intelligent do you wonder whether I consider John?,0
402,What the hell do you wonder how to say?,0
403,He has left.,1
404,His book is nice.,1
405,Bill saw him.,1
406,Bill works with him.,1
407,John believes him to be a nice guy.,1
408,John considers him a nice guy.,1
409,For him to do that would be a mistake.,1
410,"With him sick, the team is in trouble.",1
411,A man to be in the garden is unlikely.,0
412,A man to come is unlikely.,0
413,John to call would be unlikely.,0
414,This conclusion to be arrived at is surprising.,0
415,John believes that he is sick.,1
416,John believes that him is sick.,0
417,John tries him to win.,0
418,John wonders where him to go.,0
419,Who do you think that Bill likes?,1
420,Who do you think that Bill believes to be innocent?,1
421,Who do you think that believes John to be innocent?,0
422,Who would you prefer for to win the race?,0
423,Someone stole my car.,1
424,My car was stolen.,1
425,The children eat all chocolate.,0
426,John has often kissed Mary.,1
427,The kids have all eaten the chocolate.,1
428,"In general, he understands what's going on.",1
429,It's probable that in general he understands what's going on.,1
430,It's probable in general that he understands what's going on.,0
431,In general that he understands what's going on is surprising.,0
432,I explained how to fix the sink.,1
433,I explained how we should fix the sink.,1
434,I explained that we should fix the sink.,1
435,I explained to fix the sink.,0
436,Mickey looked up the reference.,1
437,Mickey looked the reference up.,1
438,Mickey looked up them.,1
439,Mickey teamed up with the women.,1
440,Mickey teamed with the women up.,0
441,Mickey pointed out that Gary had left.,1
442,Mickey pointed that Gary had left out.,0
443,Mickey slips up all the time.,1
444,Mickey slips all the time up.,0
445,What does John think Mary bought?,1
446,John thinks what Mary bought.,0
447,John wonders what Mary bought.,1
448,What does John wonder Mary bought?,0
449,Who is he reading a book that criticizes?,0
450,What do you remember where we bought?,0
451,Who bought what?,1
452,Who is reading a book that criticizes who?,1
453,Who remembers where we bought what?,1
454,I wonder who what bought?,0
455,I wonder what who bought?,0
456,There aren't many linguistics students here.,1
457,I haven't met many linguistics students.,1
458,What does every student buy?,1
459,I need Sally to be there.,1
460,The boat sank to collect the insurance.,0
461,The boat was sunk to collect the insurance.,1
462,John wants to win.,1
463,The bed was unmade.,1
464,Headway was unmade.,0
465,John was unknown.,1
466,John was unknown to be the murderer.,0
467,We knew John to be the murderer.,1
468,He fed the children.,1
469,The children were uneducated.,1
470,The children were undisciplined.,1
471,I believed these students all to like John.,1
472,They tried to all like John.,1
473,I believed these students to all like John.,1
474,Did he try ever to talk to the student?,0
475,Did you believe him ever to have made an effort to talk to the student?,1
476,Did he try to ever be attentive to the needs of students?,1
477,Did you believe him to ever have made an effort to talk to the student?,1
478,work out an analysis that is typical of this view of understood subjects.,1
479,They were believed all to be quite diligent.,1
480,Was he believed ever to fail students?,1
481,There is tending to be more and more discussion of these issues.,1
482,John seemed to be a great linguist.,1
483,There promises to be a storm tonight.,1
484,John strived to be successful.,1
485,John wanted to improve his lot in life.,1
486,John expected to win.,1
487,This book is too dense to be read in one sitting.,1
488,There is too likely to be a riot to be a serious discussion of the issues.,0
489,John tried.,1
490,John remembered.,1
491,John is refused.,1
492,John forgot.,1
493,"Bill seems to be obnoxious, but I don't think that Sam happens.",0
494,"Bill seems to be obnoxious, but I don't think that Sam turns out.",0
495,"Bill seems to be obnoxious, but I don't think that Sam tends.",0
496,They tried all to like John.,0
497,They seemed all to like John.,1
498,John believes Sally to be polite.,1
499,I believe John with all my heart to be a fine person.,1
500,John is wanted to win.,0
501,John would be liked to win.,0
502,We would like John to win.,1
503,John would be hated to win.,0
504,John would be preferred to be the candidate.,0
505,We would prefer John to be the candidate.,1
506,I would like for John to win.,1
507,I would hate for John to win.,1
508,I would prefer for John to be the candidate.,1
509,John destroyed the house.,1
510,The electrode emitted ions into the medium.,1
511,Ions struck the electrode.,1
512,The medium contains ions.,1
513,The house destroyed John.,0
514,Ions left the electrode.,1
515,The electrode was left by ions.,0
516,The electrode was struck by ions.,1
517,The ball lies in the box.,1
518,The ball rolled from the bush to the tree.,1
519,The box contains the ball.,1
520,The tree dropped fruit to the ground.,1
521,Fruit hit the ground from the tree.,1
522,The stone knocked against the pole into the road.,1
523,The stone knocked the pole into the road.,1
524,The box contained the ball.,1
525,The box gradually contained the ball.,0
526,The box at once contained the ball.,0
527,The box contained the ball to the ground.,0
528,The tree gradually dropped its fruit to the ground.,1
529,The tree dropped its fruit to the ground.,1
530,Fruit hit the roof.,1
531,Fruit hit the roof from the tree.,1
532,Fruit at once hit the roof from the tree.,1
533,Fruit hit the roof against the ground.,0
534,Fruit at once hit the roof against the ground.,0
535,Fruit dropped from the tree.,1
536,Fruit dropped from the tree from the clouds.,0
537,Fruit fell against the house.,0
538,Fruit fell against the house against the ground.,0
539,The tree changed into an oak.,1
540,The tree changed from a maple into an oak.,1
541,The maple changed into an oak from a cedar.,0
542,The maple changed into an oak from a cedar.,1
543,The maple changed into an oak.,1
544,The oak developed out of a maple.,1
545,The train reached the station.,1
546,The branches knocked against the wall.,1
547,The child became a man.,1
548,The party lasted till midnight.,1
549,The dog went crazy.,1
550,It struck John that it was so.,1
551,It came to John that it was so.,1
552,The snake saw into the nest.,1
553,Hard work resulted in high grades.,1
554,The farm passed to John.,1
555,John is touching the wall.,1
556,The wall is being touched by John.,1
557,A bear occupies the cave.,1
558,A bear inhabits the cave.,1
559,Water fills the tub.,1
560,The electric main joins the house circuit in the basement.,1
561,The house circuit is joined by the electric main in the basement.,1
562,The fence straddles the sidewalk.,1
563,The sidewalk is straddled by the fence.,1
564,The man with a book.,1
565,Gas escaped the tube.,1
566,The terrorist escaped the prison cell.,1
567,The prison cell was escaped by the terrorist.,1
568,The rolling stone avoided the river.,1
569,The river was avoided by the rolling stone.,1
570,The agents caught the terrorist.,1
571,The sponge soaked up the water.,1
572,The tub filled with water.,1
573,John received a book.,1
574,John learned a lesson.,1
575,The parcel reached John.,1
576,John received the parcel.,1
577,The farm finally got to John after much litigation.,1
578,The farm finally reached John after much litigation.,0
579,Water filled the cup high.,1
580,Water filled the cup.,1
581,Water emptied the cup.,0
582,The cup filled the water high.,0
583,The cup filled of water.,0
584,The cup filled with water.,1
585,The cup emptied with water.,0
586,the barge piled high with logs.,1
587,the road blocked with a stone.,0
588,the branch dropped bare of its apple.,0
589,the logs piled the barge high.,0
590,a stone blocked the road.,1
591,the bottle drained the liquid free.,0
592,the branch dropped its apple free.,1
593,Some branches broke off of the tree.,1
594,The tree broke off some branches.,0
595,The tree dropped some branches.,1
596,The tree lost some branches.,1
597,Water bubbled out of the kettle.,1
598,The kettle bubbled water up.,0
599,The kettle bubbled water.,1
600,The cup filled water.,0
601,The stone knocked the pole into the road.,0
602,The tub leaked empty of water.,1
603,The stone knocked against the pole into the road.,0
604,Hail stones broke the window.,1
605,The force of the wind broke the window.,1
606,The window broke from hail stones.,0
607,The window broke from the force of the wind.,1
608,What the force of the wind did to the window was break it.,1
609,John hit the stone against the wall.,1
610,John hit the wall with the stone.,1
611,John tapped some wine from a barrel.,1
612,John tapped a barrel of some wine.,1
613,John laid the book on the table.,1
614,John included his name in the list.,1
615,John loaded the bricks onto the truck.,1
616,John loaded the truck with bricks.,1
617,John fed rice to the baby.,1
618,John fed the baby rice.,1
619,John fed the baby up with rice.,1
620,John fed the baby rice up.,0
621,The ball lies completely in the box.,1
622,The box completely contains the ball.,1
623,The train got to the station fully.,1
624,The train reached the station fully.,1
625,Press the stamp against the pad completely.,1
626,Press the pad with the stamp completely.,1
627,Spray the paint onto the wall completely.,1
628,Spray all the paint onto the wall completely.,1
629,Spray the wall with all the paint.,0
630,Spray the whole wall with the paint.,1
631,What John did to the wall was paint it.,1
632,What John did to the whole wall was paint it.,1
633,What John did to the wall was hit it.,1
634,What the stone did to the wall was hit it.,0
635,What the stone did to the whole wall was hit it.,0
636,John took Bill to be a fool.,1
637,John concluded Bill to be a fool.,0
638,Give the bottle to the baby full.,1
639,Give the bottle to the baby awake.,0
640,Give the baby the bottle full.,1
641,Give the baby the bottle awake.,0
642,Rub the cloth on the baby torn.,1
643,Rub the cloth on the baby asleep.,0
644,Rub the baby with the cloth torn.,1
645,Rub the baby with the cloth asleep.,0
646,Dry the baby with the cloth asleep.,1
647,Dry the baby with the cloth torn.,0
648,The cup knocked the stone apart.,0
649,The stone knocked the cup apart.,1
650,The cup smashed apart against the stone.,1
651,The stone smashed the cup apart.,1
652,The tank filled with petrol out of the pump.,1
653,The cup emptied of water onto the ground.,1
654,John included her name in the list.,1
655,John rolled the ball from the tree to the bush.,1
656,John tapped the bottle of some water.,1
657,John gave Bill the book.,1
658,John got the book from Bill.,1
659,John gave Bill of the book.,0
660,We have someone in the living room.,1
661,John is very fond of Mary.,1
662,Mary laughed at John.,1
663,The ship sank beneath the waves.,1
664,Mary considers John a fool and Bill a wimp.,1
665,John regards professors as strange and politicians as creepy.,1
666,Sue put the books on the table and the records on the chair.,1
667,Harriet gave a mug to John and a scarf to Vivien.,1
668,I expect John to win and Harry to lose.,1
669,You eat the fish raw and the beef cooked.,1
670,They told Sue who to talk to and Virginia when to leave.,1
671,"Smith loaned, and his widow later donated, a valuable collection of manuscripts to the library.",1
672,"Sue moved, and Mary also transferred, her business to a different location.",1
673,"I succeeded in convincing, even though John had failed to persuade, Mary not to leave.",1
674,"We didn't particularly like, but nevertheless ate, the fish raw.",1
675,"Flo desperately wants, though she doesn't really expect, the Miami Dolphins to be in the play-offs.",1
676,John learned French perfectly.,1
677,Bill recited his lines poorly.,1
678,Mary plays the violin beautifully.,1
679,John perfectly learned French.,0
680,Bill poorly recited his lines.,0
681,John learned French immediately.,1
682,Bill recited his lines slowly.,1
683,Mary will play the violin soon.,1
684,John immediately learned French.,1
685,Bill slowly recited his lines.,1
686,Mary will soon play the violin.,1
687,John immediately learned French perfectly.,1
688,John learned French perfectly almost immediately.,1
689,John learned French perfectly immediately.,1
690,John perfectly learned French immediately.,0
691,John learned French immediately perfectly.,0
692,"Clearly, John immediately will probably learn French perfectly.",0
693,"Immediately, John probably will clearly learn French perfectly.",0
