2095,What Green Bay Packers coach philosophized : `` There 's nothing that stokes the fire like hate '' ?,3
1569,Who did Richard Nixon tender his resignation to ?,3
4605,What 's the favorite food of dragonflies ?,1
2099,What 's the International Lawn Tennis Challenge Trophy usually called ?,1
2860,What 's the supreme policy-making bureau of the Soviet Communist Party ?,3
1945,What 's the most common surname in America ?,3
4147,Who wrote the lyrics to Porgy and Bess ?,3
1684,What wheel did Blaise Pascal invent in a search for perpetual motion ?,1
3563,Who invented the stock ticker in 1870 ?,3
4713,Who did Napolean defeat at Jena and Auerstadt ?,3
5326,What wild and crazy guy wrote a book called Cruel Shoes ?,3
2288,What Peter Blatty novel recounts the horrors of Regan MacNeil 's possession by the devil ?,1
4224,What piece of jewelry is pictured on Monopoly 's Luxury Tax space ?,1
196,What dummy received an honorary degree from Northwestern University ?,3
1669,What kind of dog is Scooby Doo ?,1
1056,What President dispatched a cruiser to carry Charles Lindbergh home after his epic flight ?,3
4593,What movie did Steven Spielberg direct in 1975 ?,1
887,"What events happened January 26 , 1978 ?",1
568,What does a chairbound basophobic fear ?,1
4396,What organ contains the islands of Langerhans ?,1
3434,Who killed Lee Harvey Oswald ?,3
1149,What is the treatment for depression ?,1
463,Who painted Mother and Child ?,3
4789,What is the collective noun for geese ?,1
594,"What baseball star turned down a $1 , 000-a-year contract because he felt he had n't earned it ?",3
4359,What was the sequel to The Pink Panther ?,1
450,What actor 's autobiography is titled All My Yesterdays ?,3
3857,"Who is the author of the book , `` The Iron Lady : A Biography of Margaret Thatcher '' ?",3
3616,What robust U.S. President imported his own instructor after seeing a judo match ?,3
4192,"In order from the top , the four stripes on a can of Pepsi are what colors ?",1
1643,What kind of organization is ` Last Chance for Animals ' ?,3
3049,Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?,1
1174,Who did Bobby Fischer beat to win the world chess championship ?,3
1962,What does the policeman become in the Canadian edition of Monopoly ?,1
451,What Russian master spy lived in the U.S. under the name Emil Goldfus ?,3
3540,Who played Emperor Palpatine in Star Wars ?,3
3955,Who was the last woman executed in England ?,3
999,Who portrayed `` Rosanne Rosanna-Dana '' on the television show `` Saturday Night Live '' ?,3
4494,What type of animal is the easiest kept pet there is ?,1
192,Which Ventura County police department seized the largest cocaine shipment in it 's history ?,3
4914,What do humans catch zoonose diseases from ?,1
4829,What was the killer whale who died at Sea World of a fungal infection named ?,1
4782,What delicacy is known indelicately as pickled roe ?,1
4110,What is a fear of women ?,1
4801,Who plays the cop in the movie `` Kindergarten Cop '' ?,3
2131,What Sinatra hit did he dooby dooby do in ?,1
3830,What British TV series inspired All in the Family ?,1
5359,Who used AuH2O as an election slogan ?,3
2818,What Erica Jong novel deals with Isadora Wing 's fear ?,1
108,What is a female rabbit called ?,1
2399,What actor learned to play the saxophone and speak Russian for a role in a movie ?,3
3209,What film was Jude Law in ?,1
1360,Who sells Viagra ?,3
5242,Who killed JFK ?,3
4755,Who invented the horoscope ?,3
3658,What holidays or observances are celebrated in Italy ?,1
4655,"What celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?",3
476,What level of government or governmental agency is responsible for dealing with racism ?,3
166,Who is the mayor of Marbella ?,3
1024,What is Nicholas Cage 's occupation ?,3
4692,What color was the hundred billionth crayon made by Crayola ?,1
5143,What is the most popular last name ?,3
2669,Where is the human skin least sensitive ?,1
4112,What are dinosaur droppings called ?,1
2481,What does Visine get out ?,1
4872,What is the most common name ?,3
2348,What film canine is buried in Pere-Lachaise cemetery in Paris ?,1
5041,What card game can feature dealer 's choice ?,1
3000,Who portrayed The Cowardly Lion in The Wizard of Oz ?,3
3690,What is the term for the sum of all genetic material in a given organism ?,1
3392,What Hall of Fame pitcher started three World Series Games for the New York Yankees in 1962 ?,3
4665,What kind of education would you need to become an athletic trainer for the NFL ?,1
5252,Who made the rotary engine automobile ?,3
2210,What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?,1
31,What does a spermologer collect ?,1
937,What color are tennis balls ?,1
752,"What lawyer won the largest divorce settlement , $85 million , in U.S. history for Sheika Dena Al-Farri ?",3
3305,Who is the nebbish that is Marvel 's official mascot ?,3
309,What is the fastest commercial automobile that can be bought in the US ?,1
2908,What harmful chemicals are in bug spray ?,1
3698,Who 's The King of Swing ?,3
2498,"What book opens : `` At a certain village in La Mancha , which I shall not name.. . '' ?",1
495,What is the Jewish bible called ?,1
1405,"What President 's favorite Biblical quotation was : `` Come now , and let us reason together '' .",3
3605,"Who is John Macarthur , 1767-1834 ?",3
205,What explorer was nicknamed Iberia 's Pilot ?,3
3163,Who was the most famous food editor of The New York Times ?,3
701,Who was the only U.S. President to wear a Nazi uniform ?,3
305,What are the 7 articles of the constitution ?,1
5121,What colors is magenta made of ?,1
4304,"What was Mao , the Chinese leader 's , full name ?",3
2292,What meter was invented by C.C. Magee in 1935 ?,1
1061,What bird can swim but can 't fly ?,1
843,What is the longest English word ?,1
3433,What baseball player was known as Charley Hustle ?,3
211,What was the education system in the 1960 's ?,1
679,What is a fear of passing high objects ?,1
565,What Vladimir Nabokov novel features Professor Humbert in love with a 12-year-old girl ?,1
4971,What are the Cleveland Indians also called ?,1
278,What is the lowest level of the American judiciary ?,1
432,Who is Stein Eriksen ?,3
1027,What tragedy befell the city of Dogtown in 1899 ?,1
535,What product on the market is good for hiding facial scars ?,1
270,"What are other ways of getting stretch marks besides pregnancy , weight loss , and weight lifting ?",1
4082,What is a fear of sinning ?,1
5317,Who was Ben Casey 's boss ?,3
4241,Who was the first woman in space ?,3
1170,Who was Lacan ?,3
4283,"What drink is formed of tequila , orange juice and galliano ?",1
3985,What did Woody Allen call the Japanese gangster film he dubbed into English as a comedy ?,1
461,Where does your hair grow the fastest ?,1
4803,What non-mechanical sport achieves the highest speeds ?,1
551,"What then-derogatory term was applied to the painters Monet , Sisley , Pissarro , Renoir and Degas ?",1
5277,What is the Islamic equivalent of the Red Cross ?,1
4684,What is a common anti-AIDS drug ?,1
3065,What 1956 Grace Metalious novel was on the best-seller list for two years ?,1
2306,What does Salk vaccine prevent ?,1
3628,Who held the endurance record for women pilots in 1929 ?,3
650,What is the most advanced handheld calculator in the world ?,1
4922,What is the name of the disease that actress Hunter Tylo 's baby girl has ?,1
4817,"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?",1
2277,What letter appears on the cold-water tap in Spain ?,1
4881,Who portrayed Maggio in the film From Here to Eternity ?,3
113,What 's the only work by Michelangelo that bears his signature ?,1
4151,What is a word whose letters can be rearranged to form a different word ?,1
3942,"What famous New York City mayor wrote the hit song , `` Will You Love Me in December as You Do in May ? ''",3
5451,What currency is used in Australia ?,1
4939,Who created the character James Bond ?,3
4125,What film featured a snarly character named Kid Shelleen ?,1
326,Who made a boat out of gopher wood ?,3
4568,What U.S. Government agency registers trademarks ?,3
3834,"Name the 5 words that use all of the letters in the alphabet , except Q , with no repeats .",1
1632,What is chronic constipation a symptom of ?,1
1288,What daughter of Henry VIII and Anne Boleyn became queen of England ?,3
3390,What product features a frog that says `` dig 'em '' ?,1
2677,What is the full classification of a lady bug ?,1
2244,What well-known TV talk show host was a lay preacher by the time he was seventeen ?,3
2569,Who invented the Wonderbra ?,3
789,What college produced the most winning Super Bowl quarterbacks ?,3
2316,What was the name of the U.S. 's first manned space program ?,1
3740,What Frederick Forsyth novel chronicles the toppling of an African government by mercenaries ?,1
1965,What kind of flowers does detective Nero Wolfe raise ?,1
3098,What company sells the most greeting cards ?,3
3575,What did San Francisco 's Milt Harper grow that measured 24 inches from tip to tip in 1974 ?,1
2972,What TV show did John Sebastian sing the theme for ?,1
494,What Spanish artist painted Crucifixion ?,3
3716,Name the fast food chain with the golden arches .,3
2596,What Texas surgeon performed the first artificial heart transplant ?,3
2218,What is the weakest bone in the body ?,1
4604,What was the first video ever made ?,1
3383,Who shared a New York City apartment with Roger Maris the year he hit 61 home runs ?,3
618,What first name was Nipsy Russell given at birth ?,3
4677,"What is the main language of Sao Paulo , Brazil ?",1
3194,What food of the three bears did Goldilocks eat ?,1
3893,What is a fear of everything ?,1
4528,What rock group raised a ruckus at the White House by singing American Woman ?,3
4414,What 's the international radio code word for the letter F ?,1
3599,What TV station did Mary Richards work for ?,1
4050,What is a fear of children ?,1
3220,Who built the first successful stern wheel steamboat ?,3
1042,What is a fear of being cold ?,1
5227,What comedienne calls her sister-in-law Captain Bligh and her mother-in-law Moby Dick ?,3
3515,What does a resurrectionist steal ?,1
2663,What are the 7 Wonders of the World ?,1
1741,What do chefs call The Master Spice ?,1
579,Name the soft drink that is `` number one in the sun . '',1
4214,What was the name of the flight that Fawaz Younis hijacked ?,1
2135,What ice creams contain seaweed ?,1
1740,In what high-risk business venture did Jimmy the Greek bet and lose ?,3
1780,What do you call a Poker hand with five cards of the same suit ?,1
1258,In what deodorant commercial did tenants have adjoining medicine cabinets ?,1
4229,What was Edward Albee 's first full-length play ?,1
4162,What are the 10 plagues of Egypt ?,1
2974,Who holds the career record for the most major league home runs ?,3
2387,What Dynasty star made her 2th Century-Fox debut in The Virgin Queen ?,3
445,What song served as the closing theme of The Johnny Cash Show ?,1
2641,What Chilean president was killed in a 1973 coup d 'etat ?,3
1413,What 1963 Joseph L. Mankiewicz film cost $28 million ?,1
14,What is considered the costliest disaster the insurance industry has ever faced ?,1
5203,Which police department made the largest cocaine seizure ever in Ventura County ?,3
3822,What does it take to be a hero ?,1
360,Who are the Challengers of the Unknown ?,3
5074,Name the ship Beany and Cecil sailed .,1
3720,What is a fear of rejection ?,1
4318,What class is categorized as the bourgeoisie ?,1
3889,What card suit originally represented the peasant class ?,1
2589,What device provided a new way to listen to music in 1963 ?,1
1592,Which company claimed to be `` the world 's biggest toy store '' ?,3
1864,What fossilizes to form coprolite ?,1
5323,What is the name of the game that Garry Kasparov plays ?,1
3381,"What was the 24-disc John Gabel Entertainer the first example of , in 1960 ?",1
490,What was the first Lifesaver flavor ?,1
5043,What is a fear of failure ?,1
1006,What 1915 film was the first to gross $5 million ?,1
4545,Which of the five senses develops first ?,1
2900,What is the name of Kevin Costner 's movie about Sioux Indians ?,1
2146,What was the nickname of German flying ace Manfred von Richthofen ?,3
3799,What color are seven of every 10 houses in the U.S. ?,1
506,What does the Statue of Liberty wear on her feet ?,1
25,What 's the second-most-used vowel in English ?,1
1222,What are the first ten amendements passed ?,1
2370,Which produces the longer sperm - an elephant or a mouse ?,1
2598,What is the main ingredient of yogurt ?,1
4409,Who did Sara Jane Moore try to assassinate ?,3
5093,What TV talk-show host lends his name to a line of men 's clothing ?,3
3519,Who is the Incredible Hulk in reality ?,3
5281,What George Harrison tune sounded too much like He 's So Fine by The Chiffons ?,1
2586,What is a fear of punishment ?,1
2741,What tennis term is said to come from the French word for egg ?,1
4521,What kind of rocket launched the Surveyor spacecraft ?,1
2022,What Irwin Allen bomb has Richard Widmark saying he 'll be `` the first officer in history to get his butt kicked by a mess of bugs ! '' ?,1
3622,What government department did The Untouchables work for ?,3
194,What dangles over the tongue from the palate ?,1
4159,What program do I need to run a .tbk file ?,1
3897,What instrument does Benny Carter play ?,1
1876,What color is `` ash '' ?,1
3210,Who portrayed W.C. Fields in the film W.C. Fields and Me ?,3
4408,Who wrote `` The Scarlet Letter '' ?,3
3481,What 's the highest possible bid in Contract Bridge ?,1
4511,What plants are found in an estuary ?,1
3865,What is a softball made of ?,1
744,What kind of education do I need to become a flight attendant ?,1
5021,What female faith healer wrote the inspirational book I Believe in Miracles ?,3
4366,What was John Steinbeck 's travelling companion Charley ?,1
5314,What Muhammad Ali maneuver was George Foreman the first victim of ?,1
2957,What operating system do IBM-compatible machines use ?,1
4169,"What sport features slotbacks , tailbacks , and touchbacks ?",1
2847,Who reports the weather on the `` Good Morning America '' television show ?,3
103,What kind of animals were in the Paleozoic era ?,1
4535,"What group was formed in 1969 after police met resistance from patrons at the Stonewall , a Greenwich Village gay bar ?",3
5351,What name does the world know Renaissance artist Kyriakos Theotokopoulos by ?,3
1211,What record company produced the 1978 movie The Wiz ?,3
1401,What are the three animals in Sheila Burnford 's The Incredible Journey ?,1
3437,What hockey team did Wayne Gretzky play for ?,3
540,Name a movie about the Sioux Indians starring Kevin Costner .,1
3260,What is a technique popularly used to detect birth defects ?,1
613,What sign is The Water Carrier the zodiacal symbol for ?,1
3384,What 's the geographic term for the submerged fringe of a continent ?,1
2801,What role do fruits play in the survival of plants ?,3
1700,"What overalls are named for Dungri , a suburb of Bombay ?",1
1609,Who betrayed Norway to the Nazis ?,3
2478,Who invented the road traffic cone ?,3
5162,Who are cartoondom 's Super Six ?,3
2609,What is the lens behind the iris in the eye called ?,1
564,What is a fear of bees ?,1
4606,What king boycotted Prince Charles 's wedding ?,3
4629,Who wrote The Ugly Duckling ?,3
2042,What President was assassinated by Charles J. Guiteau ?,3
4094,Who was Darth Vader 's son ?,3
2574,What 's the main vegetable in vichyssoise ?,1
2115,What TV family sometimes buys eclairs from Nelson 's Bakery ?,3
355,"Who was the first American poet to win the Nobel Prize for literature , in 1948 ?",3
2087,What well-known music personality is the father of an adopted son named Hans Christian Henderson ?,3
2836,What baseball player was walked the most times ?,3
2944,"What animal received royal assent as an emblem of Canada on March 24 , 1975 ?",1
3659,Who appointed the chair of the Federal Reserve ?,3
1051,What is California 's state bird ?,1
3491,What kind of poisoning is known as plumbism ?,1
3422,What fast food is prepared with a `` secret blend of 11 herbs and spices ? '',1
3076,What is the organizational structure of the New Delhi Indira Gandhi airport ?,1
1751,Who played the title role in My Favorite Martian ?,3
1196,Which breakfast cereal brought you `` the best each morning '' ?,1
620,Who is the youngest of the Beatles ?,3
1893,What common ailment can 't you catch at the North Pole ?,1
3412,What was the first Gilbert and Sullivan opera ?,1
1482,What singer sings `` Oh Boy '' ?,3
1189,What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?,1
328,Which Bloom County resident wreaks havoc with a computer ?,3
648,How do you say I love you in Spanish ?,1
4089,What 's the second-most-used murder weapon in the U.S. ?,1
897,What are the names of Richard Nixon 's two daughters ?,3
2317,Who is Langston Hughes ?,3
5059,Who is the one Independent Member of Congress ?,3
2275,Which ear can most people hear better with ?,1
3489,What two major world religions began in India ?,1
3326,What concerts are held in New York this week ?,1
3929,What is the Taj Majal made of ?,1
2543,What credit card features a centurion on its face ?,1
1519,What is the most efficient way to start a barbeque ?,1
1023,What is Smokey The Bear 's middle name ?,1
2742,What does a collier mine ?,1
978,Which of the following men was not married to Rita Hayworth ?,3
4710,What is the world 's largest distilling company ?,3
1736,What college football team did Knute Rockne build into a power ?,3
1629,Name the four stories contained in Edith Wharton 's `` Old New York . '',1
1808,What war did the Potsdam Conference follow ?,1
3940,What is another name for nearsightedness ?,1
174,On what T.V. show could Tom Terrific be found ?,1
4534,What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown ?,3
1721,Mississippi is nicknamed what ?,1
4258,What layer of the atmosphere contains most of the ozone layer ?,1
1444,Which of these are authors ?,3
690,What was the name of the daughter of the Virginia chief Powhatan that married John Rolfe ?,3
1106,Which drug is commonly used to treat AIDS ?,1
5448,What type of currency is used in China ?,1
1873,Aspartame is known by what other name ?,1
611,Who died 1 feet from where John F. Kennedy did ?,3
3409,Who directed the first Woody Woodpecker cartoon ?,3
1697,Who is Samuel Pickering ?,3
136,What actress has received the most Oscar nominations ?,3
2706,Who said : `` What contemptible scoundrel stole the cork from my lunch ? '',3
2441,What is a fear of touching ?,1
888,What explorers followed Columbus to the Americas ?,3
4603,"What 12-hour cold medicine uses the formula `` 6 , 6 , 12 '' in its ads ?",1
2138,What term means a sexual attraction between a male and a female ?,1
4246,Who does the voices of the Simpsons ?,3
817,What is Mississippi 's state animal ?,1
2101,What is a research expedition in mountain climbing ?,1
2702,What 's the sequel to Alice 's Adventures in Wonderland ?,1
3759,What do you call a book of quotes ?,1
1662,What is a fear of gravity ?,1
353,What actor first portrayed James Bond ?,3
5399,What was the name of Randy Steven Craft 's lawyer ?,3
4742,What is the softest part of the body ?,1
3841,What Broadway show introduced the song Some Enchanted Evening ?,1
2855,What U.S. Air Force general led the first bombing raid over Tokyo ?,3
2057,Which of the following celebrities started his show-biz career as a disc jockey ?,3
1489,Which gender has bigger thighs ?,1
3265,What is the procedure called for drilling a hole in your skull to acheive a higher consciousness ?,1
3286,What famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat ?,3
1228,What game is Garry Kasparov really good at ?,1
2893,The second most popular sport worldwide is what ?,1
3248,Who sued the Dannon yougurt company for using a character named Ron Raider for promotion ?,3
4625,Who were John F. Kennedy 's dogs ?,1
52,Who was the prophet of the Muslim people ?,3
2602,What is the electronic device used to produce visual displays corresponding to electric signals ?,1
1905,What is the name of the dog on the Cracker Jack box ?,1
3303,What is April 's gemstone ?,1
4397,Name Dick Tracy 's two children .,3
1479,What is after death ?,1
1507,What African animals are known as The Big Five ?,1
1033,What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?,1
1097,What 's the Southern dish made of pigs ' small intestines ?,1
1469,What two commanders directed the forces in the Battle of El Alamein ?,3
543,What is a fear of thunder ?,1
2505,The name of the actor who played the detective in the film Kindergarden Cop is what ?,3
336,What part did John Peter Zenger play in the deveopment of the newspaper in America ?,3
725,"Who claimed he killed 4 , 280 buffalo as food for the crew building the Kansas Pacific Railway ?",3
2480,Which of the following people is not associated with Andy Warhol ?,3
5368,What painter popularized soup cans and Brillo soap pad boxes ?,3
1426,"What did 8 , CD NNS VBP TO VB NNP POS NN .",1
2170,What is a fear of motion ?,1
3722,Who was the first Russian astronaut to walk in space ?,3
2988,Who developed potlatch ?,3
1588,What were the trials called which followed World War II ?,1
1590,What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?,3
3475,What is a fear of reptiles ?,1
4808,Who is the richest woman in the world ?,3
4365,What famous communist leader died in Mexico City ?,3
941,What sports event is Meyer Wolfsheim supposed to have fixed in The Great Gatsby ?,1
256,What instrument is Ray Charles best known for playing ?,1
647,Who portrayed portly criminologist Carl Hyatt on Checkmate ?,3
5318,What multitalented Academy-award-winning director failed a college course in motion-picture production ?,3
2195,What brand of white rum is still made in Cuba ?,1
1088,What did Jimmy Stewart invent ?,1
4523,What did Abolitionists try to end ?,1
56,What 's the only color Johnny Cash wears on stage ?,1
1309,What term does a Czech use to describe a Pole ?,1
695,Who were the four famous founders of United Artists ?,3
1227,Who was made the first honorary citizen of the U.S. ?,3
3552,What four tastes can a human distinguish ?,1
1833,What baseball team became the Minnesota Twins ?,3
3816,What is Bella Abzug 's sartorial trademark ?,1
2516,What engineer invented the pull-tab can ?,3
1346,What computer operating system is on the most computers ?,1
4860,"What is the name of the ` female ' counterpart to El Nino , which results in cooling temperatures and very dry weather ?",1
4011,What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?,1
3875,What are the first six words of Dickens 's A Tale of Two Cities ?,1
2704,What Italian leader had a lifelong fear of the evil eye ?,3
5329,What police force did Mack Sennett create ?,3
2330,Who seized power from Milton Obote in 1971 ?,3
4475,Who was the first X-Man to die in battle ?,3
3961,What NFL team did Vince Lombardi end his coaching career with ?,3
1610,Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself ?,3
4589,What European race sees the winner of its mountain stage awarded a jersey with large red polka dots ?,1
4557,"What company started out making pies , and wound up manufacturing plastic throwing toys ?",3
5325,What is the most widely cultivated plant ?,1
1017,What 's a `` Drinker respirator '' better known as ?,1
1207,Who played the title role in I Was a Teenage Werewolf ?,3
3589,What measures did Clinton take to avoid the draft ?,1
3403,What did Englishman John Hawkins begin selling to New World colonists in 1562 ?,1
2111,What are fingernails made of ?,1
1909,Who said : `` Old soldiers never die ; they just fade away '' ?,3
3268,Who were leaders of the Byzantine empire ?,3
3654,Aspartame is also called what ?,1
1237,Name the On Stage character whose face was never seen .,3
4550,Who is currently the most popular singer in the world ?,3
5377,Rotary engine cars were made by what company ?,3
1303,What does the technique called `` cold fusion '' produce ?,1
5086,What animal has been called The Poor Man 's Cow ?,1
1627,What Nantucket shipwreck killed more divers exploring it than the 52 people it sank with ?,1
835,What were popular songs and types of songs in the 1920s ?,1
299,What is Latin for incompetent ?,1
1556,Who wrote Sons and Lovers ?,3
1003,What car was driven in the 199 release of `` Smokey and the Bandit '' ?,1
3353,What ill-fated American general dragged a bull terrier named Willie through World War II ?,3
4617,What is the first book of the Old Testament ?,1
1402,Who portrayed Dracula in Hammer Studios ' films ?,3
4999,What ethnic group introduced the idea of potlatch ?,3
4691,"Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?",3
4353,What is kept in Fort Knox that is so valuable ?,1
4657,Who said `` What contemptible scoundrel stole the cork from my lunch ? '',3
3240,Who is reputed to be the greatest maker of violins ?,3
76,What 19th-century painter died in the Marquesas Islands ?,3
796,Who fired Maria Ybarra from her position in San Diego council ?,3
785,What President-to-be was the first member of Congress to enlist following the attack on Pearl Harbor ?,3
2422,What U.S. university boasts the largest library ?,3
3151,Who led the opposition when Konrad Adenauer was Chancellor in Germany ?,3
4002,What whisky is `` known by the company it keeps '' ?,1
2201,Who wrote ` The Pines of Rome ' ?,3
2805,What 's the name of the Tampa newspaper ?,1
4215,What former African leader held his country 's boxing title for nine years ?,3
2172,What is a fear of glass ?,1
2943,Who wrote the Farmer 's Almanac ?,3
4116,What is widely used to detect prenatal birth defects ?,1
3492,What is the greatest source of `` white '' magic in the Marvel Universe ?,1
4230,What was lost and regained by poet John Milton ?,1
3997,What company has built more than 2.5 billion little green houses since 1935 ?,3
2484,What is an example of a famous rock band from the sixties ?,3
3045,What presidential administration challenged Americans to explore The New Frontier ?,3
3554,What two vessels fought the first sea battle between iron-covered ships ?,1
2011,What are emblazoned on the Jolly Roger ?,1
5145,Who moderated the first Kennedy-Nixon TV debate ?,3
4404,Who gave King Arthur the round table ?,3
4126,What company named one of its pens `` The Banana '' ?,3
6,What team did baseball 's St. Louis Browns become ?,3
678,Who is the monarch of the United Kingdom ?,3
3604,Who was the first black to be head coach of a major league pro sports team ?,3
5022,Who was Jinnah ?,3
4194,Who is the French literary charcter who is chiefly famous for his enormous nose ?,3
2981,What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie ?,3
3123,What started in 1849 when gold was discovered at Sutter 's Mill ?,1
2242,What trophy is awarded to the winners of the Super Bowl ?,1
4003,What appointments secretary to Richard Nixon went to jail ?,3
5408,What must be exceeded to produce a sonic boom ?,1
4233,What songs were popular in 1948 ?,1
1130,What was Eduard Shevardnadze 's job in the Soviet Union ?,3
4940,What type of exercise burns the most calories ?,1
2765,What is a fear of crystals or glass ?,1
222,Name a technique widely used to detect birth defects ?,1
573,What fastener did Whitcomb Judson patent in 1893 ?,1
4155,"In Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man catch ?",1
4905,What comedian was The Perfect Fool ?,3
1104,What soft drink is most heavily caffeinated ?,1
1935,Who is the Pope ?,3
3670,What kind of nuts are used in marzipan ?,1
2670,"What President was meant for , but never placed in , the empty crypt beneath the capital 's rotunda ?",3
4038,How do you say `` eat the day '' in Latin ?,1
209,Which company created the Internet browser Mosaic ?,3
909,Who was nicknamed The Little Corporal ?,3
3954,What is the zodiac sign for August 14 ?,1
1842,What stringed weapon fires a bolt ?,1
4322,Who was the second person ever to wear Iron Man 's armor ?,3
3250,What Lewis Carroll book introduced Humpty Dumpty to the world ?,1
4853,What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?,1
